split,image,label,sha256,width,height,box_count,classes,annotation_source
train,images/train/white12_jpeg.rf.fd5ac6f1b3622d842d912515f2df6b04.jpg,labels/train/white12_jpeg.rf.fd5ac6f1b3622d842d912515f2df6b04.txt,c37440676c9f737040044c00399a985118e75b7187f10cbcb647b7a9233e51a7,416,416,1,W-eggs,heuristic-contour-generated; requires visual verification
train,images/train/white15_jpeg.rf.85ed1547a0f89cdddedff66dab4391b1.jpg,labels/train/white15_jpeg.rf.85ed1547a0f89cdddedff66dab4391b1.txt,5a5660a9929f5fe9225bab86c6a3c06c2be473fe0032ea5ade50b733e987829d,416,416,2,"W-eggs,W-eggs",heuristic-contour-generated; requires visual verification
train,images/train/white15_jpeg.rf.8d9ed6a0c41c59a5be79d558fa916aef.jpg,labels/train/white15_jpeg.rf.8d9ed6a0c41c59a5be79d558fa916aef.txt,76b8cbbda11e8c35a6118a238dc3a3c6f512ab604bcc96abc160f009bb88f0f0,416,416,2,"W-eggs,W-eggs",heuristic-contour-generated; requires visual verification
train,images/train/white15_jpeg.rf.ba03442fc27f1515bf1a0765cee72caa.jpg,labels/train/white15_jpeg.rf.ba03442fc27f1515bf1a0765cee72caa.txt,fdce6f44e17431b6e2f955f1f95468e868a9f62dde6b62b73fd73592ec6a133f,416,416,2,"W-eggs,W-eggs",heuristic-contour-generated; requires visual verification
train,images/train/white16_jpeg.rf.4b1f25d7d6d4d3db8bc62e2c8844701d.jpg,labels/train/white16_jpeg.rf.4b1f25d7d6d4d3db8bc62e2c8844701d.txt,f2aa0de33fd5b5e39255ba3c642d999c2b1991a2ac8ac9510d83980b51592a4b,416,416,2,"W-eggs,W-eggs",heuristic-contour-generated; requires visual verification
train,images/train/white16_jpeg.rf.e48819fb1d8e8068ecd4373416c3c0c5.jpg,labels/train/white16_jpeg.rf.e48819fb1d8e8068ecd4373416c3c0c5.txt,ba95cc1fd853ec35e04bf08c8f609a2d58ed63e717905b686dd964fc90612f5b,416,416,2,"W-eggs,W-eggs",heuristic-contour-generated; requires visual verification
train,images/train/white16_jpeg.rf.e9249bc29bf346632fc7858cfa4528a8.jpg,labels/train/white16_jpeg.rf.e9249bc29bf346632fc7858cfa4528a8.txt,8c21746b22f02da84e3ad1633dccb0e235d057ea1000f4e6f69b8babe49f3350,416,416,2,"W-eggs,W-eggs",heuristic-contour-generated; requires visual verification
train,images/train/white17_jpeg.rf.006bccf9f214c8b94db8d411f8fb2030.jpg,labels/train/white17_jpeg.rf.006bccf9f214c8b94db8d411f8fb2030.txt,34c10f0940e738255bb0615987964cb1da991050aec658af554a00df96eeb34d,416,416,2,"W-eggs,W-eggs",heuristic-contour-generated; requires visual verification
train,images/train/white17_jpeg.rf.79804d501c2772e289bb02cd019b3e39.jpg,labels/train/white17_jpeg.rf.79804d501c2772e289bb02cd019b3e39.txt,4ff58718ab43c8eb6bee6c42ffd5cd5caab10463e5267b1c9020ff2e9a805ea6,416,416,2,"W-eggs,W-eggs",heuristic-contour-generated; requires visual verification
train,images/train/white17_jpeg.rf.e6cf07101bdc0cc03ddc3a0276be25ba.jpg,labels/train/white17_jpeg.rf.e6cf07101bdc0cc03ddc3a0276be25ba.txt,0f299b83a2a5869aa25e1c963e2d649575ef0d990e315c7c058654f05fd2faeb,416,416,2,"W-eggs,W-eggs",heuristic-contour-generated; requires visual verification
val,images/val/brown-white-egg2_jpeg.rf.6f108229ef20ea8d879f9c76f724c8e0.jpg,labels/val/brown-white-egg2_jpeg.rf.6f108229ef20ea8d879f9c76f724c8e0.txt,fb256e0df22f984b14bf9f890e7dec4171d59238f8bcd96b31837ddced43a0c3,416,416,7,"B-eggs,B-eggs,B-eggs,B-eggs,B-eggs,B-eggs,B-eggs",heuristic-contour-generated; requires visual verification
val,images/val/brown1_jpeg.rf.09a966be6e150962589ba87aa7aac989.jpg,labels/val/brown1_jpeg.rf.09a966be6e150962589ba87aa7aac989.txt,ff8c2bf7ef9b772700554209358b657e44420659a399a315d2d3f2369ed9cdbc,416,416,1,B-eggs,heuristic-contour-generated; requires visual verification
val,images/val/brown3_jpeg.rf.d65e3dc95524f3069c4cfc469a81250a.jpg,labels/val/brown3_jpeg.rf.d65e3dc95524f3069c4cfc469a81250a.txt,22c052d1b4da10d460cd9581834e8f1dafcc4a4d247eb4263a87e4bd51dd0498,416,416,4,"B-eggs,B-eggs,B-eggs,B-eggs",heuristic-contour-generated; requires visual verification
val,images/val/brown4_jpeg.rf.12400b1bb8e7b299013fb41fac94ba37.jpg,labels/val/brown4_jpeg.rf.12400b1bb8e7b299013fb41fac94ba37.txt,c73a86ff7c61dfbb9a69f6d03c8cd5e4ba1befbe893015e4f38f44c7a24318c6,416,416,9,"B-eggs,B-eggs,B-eggs,B-eggs,B-eggs,B-eggs,B-eggs,B-eggs,B-eggs",heuristic-contour-generated; requires visual verification
val,images/val/brown6_jpeg.rf.9d6a0434ed2625df1162ec93b4c1f650.jpg,labels/val/brown6_jpeg.rf.9d6a0434ed2625df1162ec93b4c1f650.txt,ee56f469d37e89bcf1ddf1a86658f12bd25dd6a3190c5e4d2bdbe6e272520d83,416,416,1,B-eggs,heuristic-contour-generated; requires visual verification
val,images/val/IMG_20180410_171845_jpg.rf.a098be5f2d344b81a31a11986d44d2a9.jpg,labels/val/IMG_20180410_171845_jpg.rf.a098be5f2d344b81a31a11986d44d2a9.txt,ae74a079574d8139cc9b7db1144b311a3d8ace89590054151606d36ab4c68438,416,416,2,"B-eggs,B-eggs",heuristic-contour-generated; requires visual verification
val,images/val/IMG_20180410_171951_jpg.rf.7849df425d1587dd662d44342998dde9.jpg,labels/val/IMG_20180410_171951_jpg.rf.7849df425d1587dd662d44342998dde9.txt,50918fcd6461a18830f0b945c4dd3912ef0f1eab6291eb67e8eef31b94651b90,416,416,1,B-eggs,heuristic-contour-generated; requires visual verification
val,images/val/IMG_20180410_171957_jpg.rf.c1f44fd96da5eefa1457141f063dd68d.jpg,labels/val/IMG_20180410_171957_jpg.rf.c1f44fd96da5eefa1457141f063dd68d.txt,6875bbcc79b723b663b4327ce2b98f4901ed596fc349c724875f4bb7748007c3,416,416,2,"B-eggs,B-eggs",heuristic-contour-generated; requires visual verification
val,images/val/IMG_20180410_172425_jpg.rf.76090514519576b7047e7a62f8889ec6.jpg,labels/val/IMG_20180410_172425_jpg.rf.76090514519576b7047e7a62f8889ec6.txt,988eca7491a5d004404a2d7ec3431f2535de458048cbc215839e50189fa32e3c,416,416,2,"B-eggs,B-eggs",heuristic-contour-generated; requires visual verification
val,images/val/IMG_20180410_172432_jpg.rf.21209c830bd77c51c592b1fe526ebd90.jpg,labels/val/IMG_20180410_172432_jpg.rf.21209c830bd77c51c592b1fe526ebd90.txt,d6e7175de8d246dbdf64128122ab590bc6ddd2f9ef189ff0df5f9dc98e2f63c8,416,416,2,"B-eggs,B-eggs",heuristic-contour-generated; requires visual verification
val,images/val/IMG_20180410_172442_jpg.rf.bb919b97070cba0309927500da417b36.jpg,labels/val/IMG_20180410_172442_jpg.rf.bb919b97070cba0309927500da417b36.txt,7c38294137011f7c94023f401be8b28c69ee23aa28ba08fad2fb894bc61dc18d,416,416,2,"B-eggs,B-eggs",heuristic-contour-generated; requires visual verification
val,images/val/IMG_20180410_172444_jpg.rf.0cbc794eecaa677aac1f70ac1d9f75cf.jpg,labels/val/IMG_20180410_172444_jpg.rf.0cbc794eecaa677aac1f70ac1d9f75cf.txt,6b2cb8c4b25c53a5c3cfc3ea6e59f7f43a8b818ef0dc58db9bdc08628663ce23,416,416,2,"B-eggs,B-eggs",heuristic-contour-generated; requires visual verification
val,images/val/IMG_20180410_172525_jpg.rf.299cf974ef105446d5a47cad90ac830b.jpg,labels/val/IMG_20180410_172525_jpg.rf.299cf974ef105446d5a47cad90ac830b.txt,cd58cf291b1327603489674a7b9e6009a45ef5f5fe8d533dafb210205c86f86e,416,416,2,"B-eggs,B-eggs",heuristic-contour-generated; requires visual verification
val,images/val/IMG_20180410_172538_jpg.rf.f4262293acd6a295efb3504bca83c2b7.jpg,labels/val/IMG_20180410_172538_jpg.rf.f4262293acd6a295efb3504bca83c2b7.txt,8f481e23bef2bbc7200a1aa8b43f3856ae4872786c22de85056068fcfd400484,416,416,2,"B-eggs,B-eggs",heuristic-contour-generated; requires visual verification
val,images/val/IMG_20180410_172555_jpg.rf.0a0445bb6931572735631a1119c813c1.jpg,labels/val/IMG_20180410_172555_jpg.rf.0a0445bb6931572735631a1119c813c1.txt,90bd9babb09fc85b9c58de5634f468f95d252a0b3e8471b07d503dd43cdaddd1,416,416,2,"B-eggs,B-eggs",heuristic-contour-generated; requires visual verification
val,images/val/IMG_20180410_172624_jpg.rf.7ec347de0fc48081d65eb0df80c8a0dc.jpg,labels/val/IMG_20180410_172624_jpg.rf.7ec347de0fc48081d65eb0df80c8a0dc.txt,8f09a4a00bedb1ae09052da2c6855543cc505009cd9ed785b2ce2bbebaff35a6,416,416,2,"B-eggs,B-eggs",heuristic-contour-generated; requires visual verification
val,images/val/IMG_20180410_172701_jpg.rf.866859832b130a8e51ec5126a2fa85e9.jpg,labels/val/IMG_20180410_172701_jpg.rf.866859832b130a8e51ec5126a2fa85e9.txt,111212bbd1ae9ca5c73e8856c6cd7681c566a8dc73a2521e8d7420c1ef3d2581,416,416,2,"B-eggs,B-eggs",heuristic-contour-generated; requires visual verification
val,images/val/IMG_20180410_172705_jpg.rf.f7b765cd54543ede2777a34162120c97.jpg,labels/val/IMG_20180410_172705_jpg.rf.f7b765cd54543ede2777a34162120c97.txt,bfc5ae801d543e8b49eebe10e5d5f919e65d8de20434889d5730120ee585138e,416,416,2,"B-eggs,B-eggs",heuristic-contour-generated; requires visual verification
val,images/val/IMG_20180410_172708_jpg.rf.1867565cc7f531d490d0b33dd0dbf29a.jpg,labels/val/IMG_20180410_172708_jpg.rf.1867565cc7f531d490d0b33dd0dbf29a.txt,9bd0051331e249b22f4cdbee11dd3f306fc8ac5147b56112785e854b477fffc2,416,416,1,B-eggs,heuristic-contour-generated; requires visual verification
val,images/val/IMG_20180410_172718_jpg.rf.badfbf1b6c5c343e97d9decd0f2f72ab.jpg,labels/val/IMG_20180410_172718_jpg.rf.badfbf1b6c5c343e97d9decd0f2f72ab.txt,348b0c787a3d5a49ef381df69dcf69e01dfca545d4e683ab11581471175b30e0,416,416,1,B-eggs,heuristic-contour-generated; requires visual verification
val,images/val/mix3_jpeg.rf.fa36f76a7b4733e675ca1eda4446dca1.jpg,labels/val/mix3_jpeg.rf.fa36f76a7b4733e675ca1eda4446dca1.txt,4017f52e04a7a616fb5a0a24da3001466f0d4bdc0df2b0cfb3f9a5031f0b8c49,416,416,6,"W-eggs,W-eggs,W-eggs,W-eggs,B-eggs,B-eggs",heuristic-contour-generated; requires visual verification
val,images/val/white13_jpeg.rf.15fa9527bceb92de38704ad921061f08.jpg,labels/val/white13_jpeg.rf.15fa9527bceb92de38704ad921061f08.txt,d8df099bf5a73dcd3dddd6fbe95ce61eb239bfafca5de2e859041a01e88e48bd,416,416,2,"W-eggs,W-eggs",heuristic-contour-generated; requires visual verification
val,images/val/white20_jpeg.rf.46909956133e225babe48c5c55eb158f.jpg,labels/val/white20_jpeg.rf.46909956133e225babe48c5c55eb158f.txt,55420da9a0633d259ccc94321b4d6fdac3a4aabece02dac28fbf1a8ac0c2f173,416,416,1,W-eggs,heuristic-contour-generated; requires visual verification
val,images/val/white7_jpeg.rf.0b69e3aa493b48648cb219612bfee7d3.jpg,labels/val/white7_jpeg.rf.0b69e3aa493b48648cb219612bfee7d3.txt,32ccabf8b46bc68652c8cc660f55badaa334bc34cc2b60af100fc43091556296,416,416,3,"W-eggs,W-eggs,W-eggs",heuristic-contour-generated; requires visual verification
test,images/test/brown2_jpeg.rf.b0c07f5ac961732dd8557f50c75bc16c.jpg,labels/test/brown2_jpeg.rf.b0c07f5ac961732dd8557f50c75bc16c.txt,5586b302739a3d697ac078361eea88fdba0c9d6af07b52124f8b354a5124d825,416,416,1,B-eggs,heuristic-contour-generated; requires visual verification
test,images/test/IMG_20180410_171938_jpg.rf.7335fb990bb559058cd45cc20a1eafdb.jpg,labels/test/IMG_20180410_171938_jpg.rf.7335fb990bb559058cd45cc20a1eafdb.txt,8b1450acd41b53783f46de6971a5428a15a4e4ae17e9c49dc31e332e91c164d0,416,416,2,"B-eggs,B-eggs",heuristic-contour-generated; requires visual verification
test,images/test/IMG_20180410_172008_jpg.rf.25373d0c804be251cc32fc598a0d660a.jpg,labels/test/IMG_20180410_172008_jpg.rf.25373d0c804be251cc32fc598a0d660a.txt,4d413e7a26c257d803b4d198f996fba1eb25b53cfca44fb85709d2eeef19ec92,416,416,2,"B-eggs,B-eggs",heuristic-contour-generated; requires visual verification
test,images/test/IMG_20180410_172037_jpg.rf.60b37a793b38a348c8ea8dfea963e6aa.jpg,labels/test/IMG_20180410_172037_jpg.rf.60b37a793b38a348c8ea8dfea963e6aa.txt,2d8ebd643749998eb13f5c53fccedbc9eae5d096bb7776a116d9c88f52ab62ba,416,416,2,"B-eggs,B-eggs",heuristic-contour-generated; requires visual verification
test,images/test/IMG_20180410_172407_jpg.rf.dd8d1d16d9e072c46cbcef73196e19f7.jpg,labels/test/IMG_20180410_172407_jpg.rf.dd8d1d16d9e072c46cbcef73196e19f7.txt,dbade0937918d3c7ac573149e23384d0350c984d8896cb9f1fa8daabc6bccca1,416,416,2,"B-eggs,B-eggs",heuristic-contour-generated; requires visual verification
test,images/test/IMG_20180410_172435_jpg.rf.6e7da3b4d90a2d2c9fe1905360e38fdf.jpg,labels/test/IMG_20180410_172435_jpg.rf.6e7da3b4d90a2d2c9fe1905360e38fdf.txt,5a830ba4fb189b684211aec5b4b9ccd41515ab6adbc81d50b402223adf24f13d,416,416,2,"B-eggs,B-eggs",heuristic-contour-generated; requires visual verification
test,images/test/IMG_20180410_172459_jpg.rf.2697e9cac775b52d590e2839c94739d9.jpg,labels/test/IMG_20180410_172459_jpg.rf.2697e9cac775b52d590e2839c94739d9.txt,b6851676e780b1f535debb3b00d291936586c519e490b2c1408b391750f6200a,416,416,2,"B-eggs,B-eggs",heuristic-contour-generated; requires visual verification
test,images/test/IMG_20180410_172522_jpg.rf.621b634e9b4401c2d3e878a3be87c22f.jpg,labels/test/IMG_20180410_172522_jpg.rf.621b634e9b4401c2d3e878a3be87c22f.txt,bdab0839b025a521fab2266850709b75cd982646c3b2efb3d460152275b23a03,416,416,2,"B-eggs,B-eggs",heuristic-contour-generated; requires visual verification
test,images/test/IMG_20180410_172628_jpg.rf.2313ce40d6838e2ac9fb8f3bd4bb8c9c.jpg,labels/test/IMG_20180410_172628_jpg.rf.2313ce40d6838e2ac9fb8f3bd4bb8c9c.txt,16974dc001bc10db000f8a062c016968aec5353687f087c63108bb49f5944b5f,416,416,1,B-eggs,heuristic-contour-generated; requires visual verification
test,images/test/IMG_20180410_172632_jpg.rf.33a79bcec16d6d65f6e1c051c59a043f.jpg,labels/test/IMG_20180410_172632_jpg.rf.33a79bcec16d6d65f6e1c051c59a043f.txt,252d2b515558195476e911ac2a81f3b5f6edbf4c6abf8712c23a63fb168010e0,416,416,1,B-eggs,heuristic-contour-generated; requires visual verification
test,images/test/mix6_jpeg.rf.4429f8b50108079ed02e26bd70f3ab40.jpg,labels/test/mix6_jpeg.rf.4429f8b50108079ed02e26bd70f3ab40.txt,4f53e6079adee69c6f5c8347a6b0201997ce64da730e23228f689f671675c062,416,416,6,"W-eggs,W-eggs,W-eggs,B-eggs,B-eggs,B-eggs",heuristic-contour-generated; requires visual verification
test,images/test/mix9_jpeg.rf.9d5a02f86a7ec17b9229e8d563c8c91c.jpg,labels/test/mix9_jpeg.rf.9d5a02f86a7ec17b9229e8d563c8c91c.txt,72acaaeb421edd1a1928d86c6dc8ba6af1072ebaf3b9d19dd7c348d5cdc139f5,416,416,2,"W-eggs,B-eggs",heuristic-contour-generated; requires visual verification
test,images/test/white14_jpeg.rf.ae15d462753d5063667b8e156c6bdbac.jpg,labels/test/white14_jpeg.rf.ae15d462753d5063667b8e156c6bdbac.txt,cf42fb54cf9c9251d8f948197ac73c2a9bd60203dfd41afc1b3e647e49a8745f,416,416,3,"W-eggs,W-eggs,W-eggs",heuristic-contour-generated; requires visual verification
test,images/test/white18_jpeg.rf.c21e110ac199bb6122bbfdbb8ff6246c.jpg,labels/test/white18_jpeg.rf.c21e110ac199bb6122bbfdbb8ff6246c.txt,a984641e3950ed75b4069c5d1497bc9122aca1d28f572d936f360d92fa42bc72,416,416,2,"W-eggs,W-eggs",heuristic-contour-generated; requires visual verification
test,images/test/white2_jpeg.rf.9cb7374893a930d831db3283a8c70519.jpg,labels/test/white2_jpeg.rf.9cb7374893a930d831db3283a8c70519.txt,d6656f3b598862c8b39a2fa0e1ebaaa98a007321322e0f3bf53b9da474c318e7,416,416,10,"W-eggs,W-eggs,W-eggs,W-eggs,W-eggs,W-eggs,W-eggs,W-eggs,W-eggs,W-eggs",heuristic-contour-generated; requires visual verification
test,images/test/white3_jpeg.rf.834f9f038bcf3390837a7ff1a2628492.jpg,labels/test/white3_jpeg.rf.834f9f038bcf3390837a7ff1a2628492.txt,882d6e9fb207b99adafdf9b3783285e1e97e435e6f2f57e2ff9b493a58733adb,416,416,4,"W-eggs,W-eggs,W-eggs,W-eggs",heuristic-contour-generated; requires visual verification
test,images/test/white4_jpeg.rf.449d589674891c0c628d760c992b7047.jpg,labels/test/white4_jpeg.rf.449d589674891c0c628d760c992b7047.txt,00864c437f897f0bcdacee7e4caab1c1145a93ceb6811ffbf2ad707a3d7e0d2d,416,416,3,"W-eggs,W-eggs,W-eggs",heuristic-contour-generated; requires visual verification
test,images/test/white8_jpeg.rf.8dcd5f58cb99db0c1ce3334504125303.jpg,labels/test/white8_jpeg.rf.8dcd5f58cb99db0c1ce3334504125303.txt,1380fa2aa54bff8d3c163ce5090a93bf832f144bdbfafecd3d56e565eadd6158,416,416,5,"W-eggs,W-eggs,W-eggs,W-eggs,W-eggs",heuristic-contour-generated; requires visual verification
test,images/test/white9_jpeg.rf.641f61b041a9dcf23499c4590e410f6b.jpg,labels/test/white9_jpeg.rf.641f61b041a9dcf23499c4590e410f6b.txt,71ed2f34470ae4b3a6bed0c782a32856f150446b645dce5a2c665472aeb49ba3,416,416,5,"W-eggs,W-eggs,W-eggs,W-eggs,W-eggs",heuristic-contour-generated; requires visual verification
